sample_id,taxa,count_per_L,biomass_per_L,measurement_method
33,Rhizosolenia cylindrus,80.0,,microscopy
36,Rhizosolenia cylindrus,0.0,,microscopy
39,Rhizosolenia cylindrus,0.0,,microscopy
41,Rhizosolenia cylindrus,0.0,,microscopy
44,Rhizosolenia cylindrus,0.0,,microscopy
46,Rhizosolenia cylindrus,0.0,,microscopy
49,Rhizosolenia cylindrus,0.0,,microscopy
51,Rhizosolenia cylindrus,0.0,,microscopy
55,Rhizosolenia cylindrus,0.0,,microscopy
58,Rhizosolenia cylindrus,0.0,,microscopy
60,Rhizosolenia cylindrus,0.0,,microscopy
63,Rhizosolenia cylindrus,0.0,,microscopy
65,Rhizosolenia cylindrus,0.0,,microscopy
69,Rhizosolenia cylindrus,0.0,,microscopy
70,Rhizosolenia cylindrus,0.0,,microscopy
73,Rhizosolenia cylindrus,0.0,,microscopy
75,Rhizosolenia cylindrus,0.0,,microscopy
78,Rhizosolenia cylindrus,0.0,,microscopy
80,Rhizosolenia cylindrus,0.0,,microscopy
84,Rhizosolenia cylindrus,0.0,,microscopy
85,Rhizosolenia cylindrus,0.0,,microscopy
87,Rhizosolenia cylindrus,0.0,,microscopy
90,Rhizosolenia cylindrus,0.0,,microscopy
93,Rhizosolenia cylindrus,0.0,,microscopy
95,Rhizosolenia cylindrus,0.0,,microscopy
97,Rhizosolenia cylindrus,0.0,,microscopy
100,Rhizosolenia cylindrus,0.0,,microscopy
102,Rhizosolenia cylindrus,160.0,,microscopy
105,Rhizosolenia cylindrus,0.0,,microscopy
108,Rhizosolenia cylindrus,0.0,,microscopy
110,Rhizosolenia cylindrus,0.0,,microscopy
112,Rhizosolenia cylindrus,0.0,,microscopy
6,Rhizosolenia calcar-avis,0.0,,microscopy
9,Rhizosolenia calcar-avis,0.0,,microscopy
11,Rhizosolenia calcar-avis,0.0,,microscopy
15,Rhizosolenia calcar-avis,0.0,,microscopy
16,Rhizosolenia calcar-avis,0.0,,microscopy
20,Rhizosolenia calcar-avis,0.0,,microscopy
21,Rhizosolenia calcar-avis,0.0,,microscopy
23,Rhizosolenia calcar-avis,0.0,,microscopy
26,Rhizosolenia calcar-avis,0.0,,microscopy
29,Rhizosolenia calcar-avis,0.0,,microscopy
31,Rhizosolenia calcar-avis,40.0,,microscopy
33,Rhizosolenia calcar-avis,0.0,,microscopy
36,Rhizosolenia calcar-avis,0.0,,microscopy
39,Rhizosolenia calcar-avis,0.0,,microscopy
41,Rhizosolenia calcar-avis,0.0,,microscopy
44,Rhizosolenia calcar-avis,0.0,,microscopy
46,Rhizosolenia calcar-avis,0.0,,microscopy
49,Rhizosolenia calcar-avis,0.0,,microscopy
51,Rhizosolenia calcar-avis,0.0,,microscopy
55,Rhizosolenia calcar-avis,0.0,,microscopy
58,Rhizosolenia calcar-avis,0.0,,microscopy
60,Rhizosolenia calcar-avis,0.0,,microscopy
63,Rhizosolenia calcar-avis,0.0,,microscopy
65,Rhizosolenia calcar-avis,0.0,,microscopy
69,Rhizosolenia calcar-avis,0.0,,microscopy
70,Rhizosolenia calcar-avis,0.0,,microscopy
73,Rhizosolenia calcar-avis,0.0,,microscopy
75,Rhizosolenia calcar-avis,0.0,,microscopy
78,Rhizosolenia calcar-avis,0.0,,microscopy
80,Rhizosolenia calcar-avis,0.0,,microscopy
84,Rhizosolenia calcar-avis,0.0,,microscopy
85,Rhizosolenia calcar-avis,0.0,,microscopy
87,Rhizosolenia calcar-avis,0.0,,microscopy
90,Rhizosolenia calcar-avis,40.0,,microscopy
93,Rhizosolenia calcar-avis,0.0,,microscopy
95,Rhizosolenia calcar-avis,20.0,,microscopy
97,Rhizosolenia calcar-avis,0.0,,microscopy
100,Rhizosolenia calcar-avis,0.0,,microscopy
102,Rhizosolenia calcar-avis,0.0,,microscopy
105,Rhizosolenia calcar-avis,0.0,,microscopy
108,Rhizosolenia calcar-avis,0.0,,microscopy
110,Rhizosolenia calcar-avis,0.0,,microscopy
112,Rhizosolenia calcar-avis,0.0,,microscopy
6,Rhizosolenia delicatula,0.0,,microscopy
9,Rhizosolenia delicatula,0.0,,microscopy
11,Rhizosolenia delicatula,0.0,,microscopy
15,Rhizosolenia delicatula,0.0,,microscopy
16,Rhizosolenia delicatula,0.0,,microscopy
20,Rhizosolenia delicatula,0.0,,microscopy
21,Rhizosolenia delicatula,0.0,,microscopy
23,Rhizosolenia delicatula,0.0,,microscopy
26,Rhizosolenia delicatula,0.0,,microscopy
29,Rhizosolenia delicatula,0.0,,microscopy
31,Rhizosolenia delicatula,0.0,,microscopy
33,Rhizosolenia delicatula,0.0,,microscopy
36,Rhizosolenia delicatula,0.0,,microscopy
39,Rhizosolenia delicatula,0.0,,microscopy
41,Rhizosolenia delicatula,0.0,,microscopy
44,Rhizosolenia delicatula,0.0,,microscopy
46,Rhizosolenia delicatula,0.0,,microscopy
49,Rhizosolenia delicatula,0.0,,microscopy
51,Rhizosolenia delicatula,0.0,,microscopy
55,Rhizosolenia delicatula,0.0,,microscopy
58,Rhizosolenia delicatula,0.0,,microscopy
60,Rhizosolenia delicatula,0.0,,microscopy
63,Rhizosolenia delicatula,0.0,,microscopy
65,Rhizosolenia delicatula,0.0,,microscopy
69,Rhizosolenia delicatula,0.0,,microscopy
70,Rhizosolenia delicatula,0.0,,microscopy
73,Rhizosolenia delicatula,0.0,,microscopy
75,Rhizosolenia delicatula,0.0,,microscopy
78,Rhizosolenia delicatula,0.0,,microscopy
80,Rhizosolenia delicatula,0.0,,microscopy
84,Rhizosolenia delicatula,0.0,,microscopy
85,Rhizosolenia delicatula,0.0,,microscopy
87,Rhizosolenia delicatula,0.0,,microscopy
90,Rhizosolenia delicatula,0.0,,microscopy
93,Rhizosolenia delicatula,0.0,,microscopy
95,Rhizosolenia delicatula,0.0,,microscopy
97,Rhizosolenia delicatula,0.0,,microscopy
100,Rhizosolenia delicatula,0.0,,microscopy
102,Rhizosolenia delicatula,0.0,,microscopy
105,Rhizosolenia delicatula,160.0,,microscopy
108,Rhizosolenia delicatula,960.0,,microscopy
110,Rhizosolenia delicatula,0.0,,microscopy
112,Rhizosolenia delicatula,0.0,,microscopy
6,Rhizosolenia fragilissima,20.0,,microscopy
9,Rhizosolenia fragilissima,0.0,,microscopy
11,Rhizosolenia fragilissima,0.0,,microscopy
15,Rhizosolenia fragilissima,0.0,,microscopy
16,Rhizosolenia fragilissima,0.0,,microscopy
20,Rhizosolenia fragilissima,0.0,,microscopy
21,Rhizosolenia fragilissima,0.0,,microscopy
23,Rhizosolenia fragilissima,0.0,,microscopy
26,Rhizosolenia fragilissima,0.0,,microscopy
29,Rhizosolenia fragilissima,0.0,,microscopy
31,Rhizosolenia fragilissima,880.0,,microscopy
33,Rhizosolenia fragilissima,560.0,,microscopy
36,Rhizosolenia fragilissima,0.0,,microscopy
39,Rhizosolenia fragilissima,0.0,,microscopy
41,Rhizosolenia fragilissima,0.0,,microscopy
44,Rhizosolenia fragilissima,0.0,,microscopy
46,Rhizosolenia fragilissima,0.0,,microscopy
49,Rhizosolenia fragilissima,0.0,,microscopy
51,Rhizosolenia fragilissima,0.0,,microscopy
55,Rhizosolenia fragilissima,0.0,,microscopy
58,Rhizosolenia fragilissima,0.0,,microscopy
60,Rhizosolenia fragilissima,0.0,,microscopy
63,Rhizosolenia fragilissima,0.0,,microscopy
65,Rhizosolenia fragilissima,0.0,,microscopy
69,Rhizosolenia fragilissima,0.0,,microscopy
70,Rhizosolenia fragilissima,0.0,,microscopy
73,Rhizosolenia fragilissima,0.0,,microscopy
75,Rhizosolenia fragilissima,0.0,,microscopy
78,Rhizosolenia fragilissima,0.0,,microscopy
80,Rhizosolenia fragilissima,0.0,,microscopy
84,Rhizosolenia fragilissima,0.0,,microscopy
85,Rhizosolenia fragilissima,0.0,,microscopy
87,Rhizosolenia fragilissima,0.0,,microscopy
90,Rhizosolenia fragilissima,1680.0,,microscopy
93,Rhizosolenia fragilissima,640.0,,microscopy
95,Rhizosolenia fragilissima,2000.0,,microscopy
97,Rhizosolenia fragilissima,800.0,,microscopy
100,Rhizosolenia fragilissima,160.0,,microscopy
102,Rhizosolenia fragilissima,0.0,,microscopy
105,Rhizosolenia fragilissima,81320.0,,microscopy
108,Rhizosolenia fragilissima,160.0,,microscopy
110,Rhizosolenia fragilissima,0.0,,microscopy
112,Rhizosolenia fragilissima,0.0,,microscopy
6,Rhizosolenia hebetata semispina,0.0,,microscopy
9,Rhizosolenia hebetata semispina,0.0,,microscopy
11,Rhizosolenia hebetata semispina,0.0,,microscopy
15,Rhizosolenia hebetata semispina,0.0,,microscopy
16,Rhizosolenia hebetata semispina,0.0,,microscopy
20,Rhizosolenia hebetata semispina,0.0,,microscopy
21,Rhizosolenia hebetata semispina,0.0,,microscopy
23,Rhizosolenia hebetata semispina,0.0,,microscopy
26,Rhizosolenia hebetata semispina,40.0,,microscopy
29,Rhizosolenia hebetata semispina,0.0,,microscopy
31,Rhizosolenia hebetata semispina,0.0,,microscopy
33,Rhizosolenia hebetata semispina,0.0,,microscopy
36,Rhizosolenia hebetata semispina,0.0,,microscopy
39,Rhizosolenia hebetata semispina,0.0,,microscopy
41,Rhizosolenia hebetata semispina,0.0,,microscopy
44,Rhizosolenia hebetata semispina,0.0,,microscopy
46,Rhizosolenia hebetata semispina,0.0,,microscopy
49,Rhizosolenia hebetata semispina,0.0,,microscopy
51,Rhizosolenia hebetata semispina,0.0,,microscopy
55,Rhizosolenia hebetata semispina,0.0,,microscopy
58,Rhizosolenia hebetata semispina,0.0,,microscopy
60,Rhizosolenia hebetata semispina,0.0,,microscopy
63,Rhizosolenia hebetata semispina,0.0,,microscopy
65,Rhizosolenia hebetata semispina,0.0,,microscopy
69,Rhizosolenia hebetata semispina,0.0,,microscopy
70,Rhizosolenia hebetata semispina,0.0,,microscopy
73,Rhizosolenia hebetata semispina,0.0,,microscopy
75,Rhizosolenia hebetata semispina,0.0,,microscopy
78,Rhizosolenia hebetata semispina,0.0,,microscopy
80,Rhizosolenia hebetata semispina,0.0,,microscopy
84,Rhizosolenia hebetata semispina,0.0,,microscopy
85,Rhizosolenia hebetata semispina,0.0,,microscopy
87,Rhizosolenia hebetata semispina,0.0,,microscopy
90,Rhizosolenia hebetata semispina,0.0,,microscopy
93,Rhizosolenia hebetata semispina,0.0,,microscopy
95,Rhizosolenia hebetata semispina,0.0,,microscopy
97,Rhizosolenia hebetata semispina,40.0,,microscopy
100,Rhizosolenia hebetata semispina,0.0,,microscopy
102,Rhizosolenia hebetata semispina,0.0,,microscopy
105,Rhizosolenia hebetata semispina,0.0,,microscopy
108,Rhizosolenia hebetata semispina,0.0,,microscopy
110,Rhizosolenia hebetata semispina,0.0,,microscopy
112,Rhizosolenia hebetata semispina,0.0,,microscopy
6,Rhizosolenia stolterfothii,0.0,,microscopy
9,Rhizosolenia stolterfothii,0.0,,microscopy
11,Rhizosolenia stolterfothii,0.0,,microscopy
15,Rhizosolenia stolterfothii,20.0,,microscopy
16,Rhizosolenia stolterfothii,0.0,,microscopy
20,Rhizosolenia stolterfothii,0.0,,microscopy
21,Rhizosolenia stolterfothii,0.0,,microscopy
23,Rhizosolenia stolterfothii,0.0,,microscopy
26,Rhizosolenia stolterfothii,0.0,,microscopy
29,Rhizosolenia stolterfothii,0.0,,microscopy
31,Rhizosolenia stolterfothii,0.0,,microscopy
33,Rhizosolenia stolterfothii,0.0,,microscopy
36,Rhizosolenia stolterfothii,0.0,,microscopy
39,Rhizosolenia stolterfothii,0.0,,microscopy
41,Rhizosolenia stolterfothii,0.0,,microscopy
44,Rhizosolenia stolterfothii,0.0,,microscopy
46,Rhizosolenia stolterfothii,0.0,,microscopy
49,Rhizosolenia stolterfothii,0.0,,microscopy
51,Rhizosolenia stolterfothii,0.0,,microscopy
55,Rhizosolenia stolterfothii,0.0,,microscopy
58,Rhizosolenia stolterfothii,0.0,,microscopy
60,Rhizosolenia stolterfothii,0.0,,microscopy
63,Rhizosolenia stolterfothii,0.0,,microscopy
65,Rhizosolenia stolterfothii,0.0,,microscopy
69,Rhizosolenia stolterfothii,0.0,,microscopy
70,Rhizosolenia stolterfothii,0.0,,microscopy
73,Rhizosolenia stolterfothii,0.0,,microscopy
75,Rhizosolenia stolterfothii,0.0,,microscopy
78,Rhizosolenia stolterfothii,0.0,,microscopy
80,Rhizosolenia stolterfothii,0.0,,microscopy
84,Rhizosolenia stolterfothii,0.0,,microscopy
85,Rhizosolenia stolterfothii,0.0,,microscopy
87,Rhizosolenia stolterfothii,0.0,,microscopy
90,Rhizosolenia stolterfothii,100.0,,microscopy
93,Rhizosolenia stolterfothii,480.0,,microscopy
95,Rhizosolenia stolterfothii,80.0,,microscopy
97,Rhizosolenia stolterfothii,0.0,,microscopy
100,Rhizosolenia stolterfothii,160.0,,microscopy
102,Rhizosolenia stolterfothii,0.0,,microscopy
105,Rhizosolenia stolterfothii,0.0,,microscopy
108,Rhizosolenia stolterfothii,0.0,,microscopy
110,Rhizosolenia stolterfothii,0.0,,microscopy
112,Rhizosolenia stolterfothii,0.0,,microscopy
6,Rhizosolenia stolterfothii,0.0,,microscopy
9,Rhizosolenia stolterfothii,20.0,,microscopy
11,Rhizosolenia stolterfothii,0.0,,microscopy
15,Rhizosolenia stolterfothii,0.0,,microscopy
16,Rhizosolenia stolterfothii,0.0,,microscopy
20,Rhizosolenia stolterfothii,0.0,,microscopy
21,Rhizosolenia stolterfothii,0.0,,microscopy
23,Rhizosolenia stolterfothii,0.0,,microscopy
26,Rhizosolenia stolterfothii,0.0,,microscopy
29,Rhizosolenia stolterfothii,0.0,,microscopy
31,Rhizosolenia stolterfothii,0.0,,microscopy
33,Rhizosolenia stolterfothii,160.0,,microscopy
36,Rhizosolenia stolterfothii,0.0,,microscopy
39,Rhizosolenia stolterfothii,80.0,,microscopy
41,Rhizosolenia stolterfothii,0.0,,microscopy
44,Rhizosolenia stolterfothii,0.0,,microscopy
46,Rhizosolenia stolterfothii,0.0,,microscopy
49,Rhizosolenia stolterfothii,0.0,,microscopy
51,Rhizosolenia stolterfothii,0.0,,microscopy
55,Rhizosolenia stolterfothii,0.0,,microscopy
58,Rhizosolenia stolterfothii,0.0,,microscopy
60,Rhizosolenia stolterfothii,0.0,,microscopy
63,Rhizosolenia stolterfothii,0.0,,microscopy
65,Rhizosolenia stolterfothii,0.0,,microscopy
69,Rhizosolenia stolterfothii,0.0,,microscopy
70,Rhizosolenia stolterfothii,0.0,,microscopy
73,Rhizosolenia stolterfothii,0.0,,microscopy
75,Rhizosolenia stolterfothii,0.0,,microscopy
78,Rhizosolenia stolterfothii,0.0,,microscopy
80,Rhizosolenia stolterfothii,0.0,,microscopy
84,Rhizosolenia stolterfothii,0.0,,microscopy
85,Rhizosolenia stolterfothii,80.0,,microscopy
87,Rhizosolenia stolterfothii,80.0,,microscopy
90,Rhizosolenia stolterfothii,240.0,,microscopy
93,Rhizosolenia stolterfothii,1120.0,,microscopy
95,Rhizosolenia stolterfothii,0.0,,microscopy
97,Rhizosolenia stolterfothii,320.0,,microscopy
100,Rhizosolenia stolterfothii,0.0,,microscopy
102,Rhizosolenia stolterfothii,0.0,,microscopy
105,Rhizosolenia stolterfothii,0.0,,microscopy
108,Rhizosolenia stolterfothii,0.0,,microscopy
110,Rhizosolenia stolterfothii,0.0,,microscopy
112,Rhizosolenia stolterfothii,0.0,,microscopy
6,Skeletonema costatum,0.0,,microscopy
9,Skeletonema costatum,0.0,,microscopy
11,Skeletonema costatum,0.0,,microscopy
15,Skeletonema costatum,0.0,,microscopy
16,Skeletonema costatum,0.0,,microscopy
20,Skeletonema costatum,0.0,,microscopy
21,Skeletonema costatum,0.0,,microscopy
23,Skeletonema costatum,160.0,,microscopy
26,Skeletonema costatum,0.0,,microscopy
29,Skeletonema costatum,0.0,,microscopy
31,Skeletonema costatum,0.0,,microscopy
33,Skeletonema costatum,0.0,,microscopy
36,Skeletonema costatum,0.0,,microscopy
39,Skeletonema costatum,0.0,,microscopy
41,Skeletonema costatum,0.0,,microscopy
44,Skeletonema costatum,0.0,,microscopy
46,Skeletonema costatum,0.0,,microscopy
49,Skeletonema costatum,0.0,,microscopy
51,Skeletonema costatum,0.0,,microscopy
55,Skeletonema costatum,0.0,,microscopy
58,Skeletonema costatum,0.0,,microscopy
60,Skeletonema costatum,0.0,,microscopy
63,Skeletonema costatum,0.0,,microscopy
65,Skeletonema costatum,0.0,,microscopy
69,Skeletonema costatum,0.0,,microscopy
70,Skeletonema costatum,0.0,,microscopy
73,Skeletonema costatum,0.0,,microscopy
75,Skeletonema costatum,0.0,,microscopy
78,Skeletonema costatum,0.0,,microscopy
80,Skeletonema costatum,0.0,,microscopy
84,Skeletonema costatum,0.0,,microscopy
85,Skeletonema costatum,0.0,,microscopy
87,Skeletonema costatum,0.0,,microscopy
90,Skeletonema costatum,0.0,,microscopy
93,Skeletonema costatum,320.0,,microscopy
95,Skeletonema costatum,0.0,,microscopy
97,Skeletonema costatum,0.0,,microscopy
100,Skeletonema costatum,0.0,,microscopy
102,Skeletonema costatum,0.0,,microscopy
105,Skeletonema costatum,0.0,,microscopy
108,Skeletonema costatum,0.0,,microscopy
110,Skeletonema costatum,0.0,,microscopy
112,Skeletonema costatum,0.0,,microscopy
6,Stephanopyxis,0.0,,microscopy
9,Stephanopyxis,0.0,,microscopy
11,Stephanopyxis,0.0,,microscopy
15,Stephanopyxis,0.0,,microscopy
16,Stephanopyxis,0.0,,microscopy
20,Stephanopyxis,0.0,,microscopy
21,Stephanopyxis,0.0,,microscopy
23,Stephanopyxis,0.0,,microscopy
26,Stephanopyxis,0.0,,microscopy
29,Stephanopyxis,0.0,,microscopy
31,Stephanopyxis,0.0,,microscopy
33,Stephanopyxis,0.0,,microscopy
36,Stephanopyxis,0.0,,microscopy
39,Stephanopyxis,0.0,,microscopy
41,Stephanopyxis,0.0,,microscopy
44,Stephanopyxis,0.0,,microscopy
46,Stephanopyxis,0.0,,microscopy
49,Stephanopyxis,0.0,,microscopy
51,Stephanopyxis,0.0,,microscopy
55,Stephanopyxis,0.0,,microscopy
58,Stephanopyxis,0.0,,microscopy
60,Stephanopyxis,0.0,,microscopy
63,Stephanopyxis,0.0,,microscopy
65,Stephanopyxis,0.0,,microscopy
69,Stephanopyxis,0.0,,microscopy
70,Stephanopyxis,0.0,,microscopy
73,Stephanopyxis,0.0,,microscopy
75,Stephanopyxis,0.0,,microscopy
78,Stephanopyxis,0.0,,microscopy
80,Stephanopyxis,0.0,,microscopy
84,Stephanopyxis,0.0,,microscopy
85,Stephanopyxis,0.0,,microscopy
87,Stephanopyxis,0.0,,microscopy
90,Stephanopyxis,0.0,,microscopy
93,Stephanopyxis,0.0,,microscopy
95,Stephanopyxis,0.0,,microscopy
97,Stephanopyxis,0.0,,microscopy
100,Stephanopyxis,400.0,,microscopy
102,Stephanopyxis,120.0,,microscopy
105,Stephanopyxis,0.0,,microscopy
108,Stephanopyxis,0.0,,microscopy
110,Stephanopyxis,320.0,,microscopy
112,Stephanopyxis,0.0,,microscopy
6,Synedra,0.0,,microscopy
9,Synedra,0.0,,microscopy
11,Synedra,0.0,,microscopy
15,Synedra,0.0,,microscopy
16,Synedra,0.0,,microscopy
20,Synedra,0.0,,microscopy
21,Synedra,0.0,,microscopy
23,Synedra,0.0,,microscopy
26,Synedra,0.0,,microscopy
29,Synedra,0.0,,microscopy
31,Synedra,0.0,,microscopy
33,Synedra,0.0,,microscopy
36,Synedra,0.0,,microscopy
39,Synedra,0.0,,microscopy
41,Synedra,0.0,,microscopy
44,Synedra,0.0,,microscopy
46,Synedra,0.0,,microscopy
49,Synedra,0.0,,microscopy
51,Synedra,0.0,,microscopy
55,Synedra,0.0,,microscopy
58,Synedra,20.0,,microscopy
60,Synedra,0.0,,microscopy
63,Synedra,0.0,,microscopy
65,Synedra,0.0,,microscopy
69,Synedra,0.0,,microscopy
70,Synedra,0.0,,microscopy
73,Synedra,0.0,,microscopy
75,Synedra,0.0,,microscopy
78,Synedra,0.0,,microscopy
80,Synedra,0.0,,microscopy
84,Synedra,0.0,,microscopy
85,Synedra,0.0,,microscopy
87,Synedra,0.0,,microscopy
90,Synedra,0.0,,microscopy
93,Synedra,0.0,,microscopy
95,Synedra,0.0,,microscopy
97,Synedra,0.0,,microscopy
100,Synedra,0.0,,microscopy
102,Synedra,0.0,,microscopy
105,Synedra,0.0,,microscopy
108,Synedra,0.0,,microscopy
110,Synedra,0.0,,microscopy
112,Synedra,0.0,,microscopy
6,Thalassionema nitzschioides,0.0,,microscopy
9,Thalassionema nitzschioides,0.0,,microscopy
11,Thalassionema nitzschioides,0.0,,microscopy
15,Thalassionema nitzschioides,0.0,,microscopy
16,Thalassionema nitzschioides,0.0,,microscopy
20,Thalassionema nitzschioides,0.0,,microscopy
21,Thalassionema nitzschioides,0.0,,microscopy
23,Thalassionema nitzschioides,0.0,,microscopy
26,Thalassionema nitzschioides,0.0,,microscopy
29,Thalassionema nitzschioides,0.0,,microscopy
31,Thalassionema nitzschioides,0.0,,microscopy
33,Thalassionema nitzschioides,0.0,,microscopy
36,Thalassionema nitzschioides,0.0,,microscopy
39,Thalassionema nitzschioides,0.0,,microscopy
41,Thalassionema nitzschioides,0.0,,microscopy
44,Thalassionema nitzschioides,0.0,,microscopy
46,Thalassionema nitzschioides,0.0,,microscopy
49,Thalassionema nitzschioides,0.0,,microscopy
51,Thalassionema nitzschioides,0.0,,microscopy
55,Thalassionema nitzschioides,0.0,,microscopy
58,Thalassionema nitzschioides,160.0,,microscopy
60,Thalassionema nitzschioides,0.0,,microscopy
63,Thalassionema nitzschioides,0.0,,microscopy
65,Thalassionema nitzschioides,0.0,,microscopy
69,Thalassionema nitzschioides,0.0,,microscopy
70,Thalassionema nitzschioides,0.0,,microscopy
73,Thalassionema nitzschioides,0.0,,microscopy
75,Thalassionema nitzschioides,0.0,,microscopy
78,Thalassionema nitzschioides,0.0,,microscopy
80,Thalassionema nitzschioides,0.0,,microscopy
84,Thalassionema nitzschioides,0.0,,microscopy
85,Thalassionema nitzschioides,0.0,,microscopy
87,Thalassionema nitzschioides,0.0,,microscopy
90,Thalassionema nitzschioides,0.0,,microscopy
93,Thalassionema nitzschioides,0.0,,microscopy
95,Thalassionema nitzschioides,0.0,,microscopy
97,Thalassionema nitzschioides,0.0,,microscopy
100,Thalassionema nitzschioides,0.0,,microscopy
102,Thalassionema nitzschioides,400.0,,microscopy
105,Thalassionema nitzschioides,320.0,,microscopy
108,Thalassionema nitzschioides,0.0,,microscopy
110,Thalassionema nitzschioides,2880.0,,microscopy
112,Thalassionema nitzschioides,5760.0,,microscopy
6,Thalassionema bacillaris,0.0,,microscopy
9,Thalassionema bacillaris,0.0,,microscopy
11,Thalassionema bacillaris,0.0,,microscopy
15,Thalassionema bacillaris,0.0,,microscopy
16,Thalassionema bacillaris,0.0,,microscopy
20,Thalassionema bacillaris,0.0,,microscopy
21,Thalassionema bacillaris,0.0,,microscopy
23,Thalassionema bacillaris,0.0,,microscopy
26,Thalassionema bacillaris,0.0,,microscopy
29,Thalassionema bacillaris,0.0,,microscopy
31,Thalassionema bacillaris,0.0,,microscopy
33,Thalassionema bacillaris,0.0,,microscopy
36,Thalassionema bacillaris,0.0,,microscopy
39,Thalassionema bacillaris,0.0,,microscopy
41,Thalassionema bacillaris,0.0,,microscopy
44,Thalassionema bacillaris,0.0,,microscopy
46,Thalassionema bacillaris,0.0,,microscopy
49,Thalassionema bacillaris,0.0,,microscopy
51,Thalassionema bacillaris,0.0,,microscopy
55,Thalassionema bacillaris,0.0,,microscopy
58,Thalassionema bacillaris,0.0,,microscopy
60,Thalassionema bacillaris,0.0,,microscopy
63,Thalassionema bacillaris,0.0,,microscopy
65,Thalassionema bacillaris,0.0,,microscopy
69,Thalassionema bacillaris,0.0,,microscopy
70,Thalassionema bacillaris,0.0,,microscopy
73,Thalassionema bacillaris,0.0,,microscopy
75,Thalassionema bacillaris,0.0,,microscopy
78,Thalassionema bacillaris,160.0,,microscopy
80,Thalassionema bacillaris,0.0,,microscopy
84,Thalassionema bacillaris,0.0,,microscopy
85,Thalassionema bacillaris,0.0,,microscopy
