cruise,latitude,longitude,date_time,depth,hplc_alpha_beta_car,ABCRSDP1[ng/l],hplc_allo,ALLOSDP1[ng/l],ANTHHPP1[ng/l],ANTHSDP1[ng/l],ASTAXHP1[ng/l],ASTAXHSD[ng/l],BBCAHPP1[ng/l],BBCASDP1[ng/l],BECAHPP1[ng/l],BECASDP1[ng/l],hplc_but_fuco,BUTASDP1[ng/l],hplc_chl_c12,C1C2SDP1[ng/l],hplc_chl_c2_mgdg_14,C2MEHPCU[ng/l],hplc_chl_c2_mgdg_18,C2MEHUCU[ng/l],C2MEHUE1[ng/l],CANXHPP1[ng/l],CBDVHPP1[ng/l],CBDVSDP1[ng/l],hplc_tot_chl_b,CHLBSDP1[ng/l],CHLC1HP1[ng/l],CHLC1HSD[ng/l],hplc_tot_chl_c,CHLCSDP1[ng/l],CIDAHPP1[ng/l],CIDASDP1[ng/l],CIDBHPP1[ng/l],CIDBSDP1[ng/l],CLAAHPP1[ng/l],CLAASDP1[ng/l],CLAEHPP1[ng/l],CLAESDP1[ng/l],CLC2HPP1[ng/l],CLC2SDP1[ng/l],hplc_chl_c3,CLC3SDP1[ng/l],chl_a_fluor,CPHLHPP1[mg/m^3],hplc_diadino,DIADSDP1[ng/l],hplc_diato,DIATSDP1[ng/l],DINXHPP1[ng/l],DINXSDP1[ng/l],hplc_dv_chl_a,DVCASDP1[ng/l],hplc_dv_chl_b,DVCBSDP1[ng/l],FUCSHPP1[ng/l],hplc_fuco,FUCXSDP1[ng/l],hplc_gyro,GDIESDP1[ng/l],hplc_hex_fuco,HEXOSDP1[ng/l],HEXSHPP1[ng/l],K4HXHPP1[ng/l],hplc_lut,LUTNSDP1[ng/l],M320HPP1[ng/l],M335HPP1[ng/l],MAASHPP1[ng/l],MASTHPP1[ng/l],MDCAHPP1[ng/l],MDVPHPP1[ng/l],MDVPSDP1[ng/l],MEPAHPP1[ng/l],MM2GHPP1[ng/l],MMMSHPP1[ng/l],MMMTHPP1[ng/l],MMSEHPP1[ng/l],MMYGHPP1[ng/l],MMYTHPP1[ng/l],MPALHPP1[ng/l],MPASHPP1[ng/l],MPNEHPP1[ng/l],MPOLHPP1[ng/l],MPORHPP1[ng/l],MPSSHPP1[ng/l],MSHIHPP1[ng/l],MSMEHPP1[ng/l],MUSUHPP1[ng/l],hplc_mv_chl_a,MVACSDP1[ng/l],hplc_mv_chl_c3,MZPAHPP1[ng/l],hplc_neo,QV:BODC.92,NEOXSDP1[ng/l],hplc_phide_a,QV:BODC.94,PBAXSDP1[ng/l],hplc_phide_b,PBZZHPP1[ng/l],hplc_perid,QV:BODC.98,PERISDP1[ng/l],PRFUHPP1[ng/l],hplc_pras,QV:BODC.101,PRSXSDP1[ng/l],hplc_phytin_a,QV:BODC.103,PTAXSDP1[ng/l],hplc_phytin_b,PTBXSDP1[ng/l],PTZZHPP1[ng/l],hplc_pyrophaeo_a,SDCLHPP1[mg/m^3],hplc_viola,QV:BODC.110,VILXSDP1[ng/l],VINEHPP1[ng/l],QV:BODC.112,VINESDP1[ng/l],ZELUHPP1[ng/l],ZELUSDP1[ng/l],hplc_zea,QV:BODC.116,ZEOXSDP1[ng/l],BODC_stn_y,Orig_stn_y,ODV_type_y,Gear_y,W_depth[metres]_y,Site_y,Bot_press[db]_y,BODC_bot_y,Bot_Flag_y,Rosette_Pos_y,Firing_Seq_y,Bot_Ref_y,ALKYPOTK[umol/kg],QV:BODC_y,ALSDPOTK[umol/kg],QV:BODC.1,CCA17035[umol/l],QV:BODC.2_y,CINGFA04[umol/l],QV:BODC.3,poc,QV:BODC.4_y,CORGCOF1[umol/l],QV:BODC.5,CORGUVD2[umol/l],QV:BODC.6_y,DFEFICHL[nmol/l],QV:BODC.7,DFEFICSD[nmol/l],QV:BODC.8_y,DOKGWITX[umol/kg],QV:BODC.9,DOXYSC01[umol/l],QV:BODC.10_y,DOXYSU01[umol/l],QV:BODC.11,DOXYSU02[umol/l],QV:BODC.12_y,DOXYWITX[umol/l],QV:BODC.13,DWIRPP01[W/m^2],QV:BODC.14_y,FESDCLDX[nmol/l],QV:BODC.15,FEXXCLDX[nmol/l],QV:BODC.16,IRRDPP01[uE/m^2/s],QV:BODC.17_y,IRRDSD01[uE/m^2/s],QV:BODC.18_y,IRRDUV01[uE/m^2/s],QV:BODC.19,IRRUPP01[uE/m^2/s],QV:BODC.20,IRRUUV01[uE/m^2/s],QV:BODC.21,IRRUUVSD[uE/m^2/s],QV:BODC.22_y,MDMAP010[umol/l],QV:BODC.23,tot_alkalinity,QV:BODC.24_y,MDMASD14[umol/kg],QV:BODC.25,NTKGAATX[umol/kg],QV:BODC.26_y,NTRAMW04[umol/kg],QV:BODC.27,NTRIAAD5[umol/l],QV:BODC.28,NTRIAADZ[umol/l],QV:BODC.29,nitrite,QV:BODC.30_y,NTRIASD5[umol/l],QV:BODC.31,NTRIKGTX[umol/kg],QV:BODC.32,NTRILWTX[umol/l],QV:BODC.33,NTRZAAD1[umol/l],QV:BODC.34,NTRZAAD5[umol/l],QV:BODC.35,NTRZAADZ[umol/l],QV:BODC.36,nitrate_nitrite,QV:BODC.37,NTRZASD5[umol/l],QV:BODC.38_y,NTRZLWTX[umol/l],QV:BODC.39,NTSDAATX[umol/l],QV:BODC.40_y,OXSDSU01[umol/l],QV:BODC.41,OXSDSU02[umol/l],QV:BODC.42_y,PHKGAATX[umol/kg],QV:BODC.43_y,PHOSAAD1[umol/l],QV:BODC.44_y,PHOSAAD5[umol/l],QV:BODC.45,PHOSAADZ[umol/l],QV:BODC.46_y,phosphate,QV:BODC.47,PHOSASD5[umol/l],QV:BODC.48,PHOSLWTX[umol/l],QV:BODC.49,PSALBSTX[Dmnless],QV:BODC.50_y,PSALCC01[Dmnless],QV:BODC.51,PSALCC02[Dmnless],QV:BODC.52_y,PSALCU01[Dmnless],QV:BODC.53,PSALCU02[Dmnless],QV:BODC.54,PSALSG01[Dmnless],QV:BODC.55_y,PSALST01[Dmnless],QV:BODC.56,PSALST02[Dmnless],QV:BODC.57_y,PSSDBSTX[Dmnless],QV:BODC.58,PSSDCU01[Dmnless],QV:BODC.59_y,PSSDCU02[Dmnless],QV:BODC.60,SDCORGP1[umol/l],QV:BODC.61,SDNZAAD1[umol/l],QV:BODC.62,SDNZAATX[umol/l],QV:BODC.63_y,SDOXWITX[umol/l],QV:BODC.64,SDPHAAD1[umol/l],QV:BODC.65,SDPHAATX[umol/l],QV:BODC.66,SFEFICHL[nmol/l],QV:BODC.67,SFEFICSD[nmol/l],QV:BODC.68,SLCAAAD5[umol/l],QV:BODC.69,SLCAAADZ[umol/l],QV:BODC.70_y,silicate,QV:BODC.71,SLCAASD5[umol/l],QV:BODC.72,SLKGAATX[umol/kg],QV:BODC.73,SLSDAATX[umol/l],QV:BODC.74,TCO2CBSD[umol/l],QV:BODC.75,TCO2CBTX[umol/l],QV:BODC.76,TCO2KG01[umol/kg],QV:BODC.77,TCO2KG02[umol/kg],QV:BODC.78,TCO2MATX[umol/l],QV:BODC.79,TCO2MSSD[umol/kg],QV:BODC.80,TCO2MSXX[umol/kg],QV:BODC.81,TCO2SDK2[umol/kg],QV:BODC.82,TCO2SDKG[umol/kg],QV:BODC.83,temperature,QV:BODC.84,TEMPCU02[degC],QV:BODC.85,TEMPPR01[degC],QV:BODC.86,TEMPSD03[degC],QV:BODC.87,TEMPSD04[degC],QV:BODC.88_y,TEMPST01[degC],QV:BODC.89,TEMPST02[degC],QV:BODC.90,UWIRPP01[W/m^2],QV:BODC.91,nitrate,salinity,oxygen,id,source_name,hplc_present,chemtax_present,microscopy_present
AMT11,-27.3205,-38.7,2000-10-07 12:46:00,31.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1504122.0,AMT11-43,b,CTD,4323.1,-,31.8,506129.0,0.0, , , ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,849.69, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,0.0, ,,N,,N,,N,,N,,N,,N,0.0, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,0.0, ,,N,,N,,N,,N,,N,,N,,N,,N,36.247, ,36.247, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,0.85, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,20.099, ,20.099, ,,N,0.0,36.247,,4016,AMT,1,0,1
AMT11,-27.3205,-38.7,2000-10-07 12:46:00,66.3,,,0.0,,,,,,0.001,,0.007,,0.011,,,,0.001,,0.001,,,,0.016,,,,,,,,,,,,0.001,,0.001,,0.01,,0.006,,0.18,0.074,0.003,,,,,,0.086,,,,,0.01,,,,0.051,,,0.0,0.0,,,,,,,0.002,,,,,,,,,,,,,,,,,,,,0.001,,0.0,,,,,,,,0.002,,,,0.0,,,,,,,,,,,0.0,,,,,,,,0.043,,,1504122.0,AMT11-43,b,CTD,4323.1,-,66.8,506128.0,0.0, , , ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,116.83, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,0.0, ,,N,,N,,N,,N,,N,,N,0.0, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,0.02, ,,N,,N,,N,,N,,N,,N,,N,,N,36.233, ,36.233, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,0.85, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,19.652, ,19.654, ,,N,0.0,36.233,,4017,AMT,1,0,1
AMT11,-27.3205,-38.7,2000-10-07 12:46:00,89.7,,,0.0,,,,,,0.0,,0.0,,0.002,,,,0.0,,0.0,,,,0.0,,,,,,,,,,,,0.0,,0.001,,0.001,,0.001,,0.36,0.014,0.001,,,,,,0.007,,,,,0.003,,,,0.009,,,0.0,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,0.0,,,,0.0,,,,,,,,,,,0.0,,,,,,,,0.021,,,1504122.0,AMT11-43,b,CTD,4323.1,-,90.3,506127.0,0.0, , , ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,43.32, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,0.01, ,,N,,N,,N,,N,,N,,N,0.04, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,0.05, ,,N,,N,,N,,N,,N,,N,,N,,N,36.12, ,36.121, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,0.9, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,18.672, ,18.671, ,,N,0.01,36.12,,4018,AMT,1,0,1
AMT11,-27.3205,-38.7,2000-10-07 12:46:00,96.9,,,0.0,,,,,,0.001,,0.021,,0.053,,,,0.0,,0.009,,,,0.125,,,,,,,,,,,,0.002,,0.004,,0.026,,0.027,,0.44,0.164,0.005,,,,,,0.124,,,,,0.012,,,,0.172,,,0.0,0.0,,,,,,,0.011,,,,,,,,,,,,,,,,,,,,0.0,,0.003,,,,,,,,0.0,,,,0.007,,,,,,,,,,,0.0,,,,,,,,0.02,,,1504122.0,AMT11-43,b,CTD,4323.1,-,97.6,506126.0,0.0, , , ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,30.68, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,0.05, ,,N,,N,,N,,N,,N,,N,0.41, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,0.09, ,,N,,N,,N,,N,,N,,N,,N,,N,36.037, ,36.037, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,1.0, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,18.244, ,18.243, ,,N,0.05,36.037,,4019,AMT,1,0,1
AMT11,-27.3205,-38.7,2000-10-07 12:46:00,105.0,,,0.0,,,,,,0.0,,0.017,,0.049,,,,0.0,,0.006,,,,0.106,,,,,,,,,,,,0.0,,0.002,,0.018,,0.022,,0.27,0.117,0.004,,,,,,0.091,,,,,0.008,,,,0.118,,,0.0,0.0,,,,,,,0.008,,,,,,,,,,,,,,,,,,,,0.0,,0.001,,,,,,,,0.0,,,,0.002,,,,,,,,,,,0.0,,,,,,,,0.011,,,1504122.0,AMT11-43,b,CTD,4323.1,-,105.7,506125.0,0.0, , , ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,20.53, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,0.06, ,,N,,N,,N,,N,,N,,N,1.67, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,0.18, ,,N,,N,,N,,N,,N,,N,,N,,N,35.941, ,35.941, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,1.21, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,17.656, ,17.657, ,,N,0.06,35.941,,4020,AMT,1,0,1
AMT11,-27.3205,-38.7,2000-10-07 12:46:00,119.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1504122.0,AMT11-43,b,CTD,4323.1,-,120.3,506124.0,0.0, , , ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,24.9, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,0.04, ,,N,,N,,N,,N,,N,,N,2.54, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,0.24, ,,N,,N,,N,,N,,N,,N,,N,,N,35.878, ,35.879, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,1.4, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,17.254, ,17.253, ,,N,0.04,35.878,,4021,AMT,1,0,1
AMT11,-27.3205,-38.7,2000-10-07 12:46:00,180.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1504122.0,AMT11-43,b,CTD,4323.1,-,181.7,506123.0,0.0, , , ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,3.48, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,0.02, ,,N,,N,,N,,N,,N,,N,5.03, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,0.42, ,,N,,N,,N,,N,,N,,N,,N,,N,35.533, ,35.533, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,2.08, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,15.139, ,15.138, ,,N,0.02,35.533,,4022,AMT,1,0,1
AMT11,-27.3205,-38.7,2000-10-07 12:46:00,250.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1504122.0,AMT11-43,b,CTD,4323.1,-,251.8,506122.0,0.0, , , ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,0.81, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,0.02, ,,N,,N,,N,,N,,N,,N,6.43, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,0.53, ,,N,,N,,N,,N,,N,,N,,N,,N,35.435, ,35.434, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,2.47, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,14.388, ,14.387, ,,N,0.02,35.435,,4023,AMT,1,0,1
AMT11,-30.0866,-42.37,2000-10-08 13:00:00,5.2,,,0.0,,,,,,0.002,,0.004,,0.007,,,,0.0,,0.003,,,,0.03,,,,,,,,,,,,0.004,,0.0,,0.011,,0.006,,0.26,0.117,0.005,,,,,,0.049,,,,,0.02,,,,0.052,,,0.0,0.0,,,,,,,0.002,,,,,,,,,,,,,,,,,,,,0.001,,0.0,,,,,,,,0.002,,,,0.0,,,,,,,,,,,0.0,,,,,,,,0.031,,,1504124.0,AMT11-45,b,CTD,3857.1,-,5.2,506149.0,0.0, , , ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,8698.43, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,0.0, ,,N,,N,,N,,N,,N,,N,0.0, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,0.05, ,,N,,N,,N,,N,,N,,N,,N,,N,36.123, ,36.124, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,0.55, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,18.202, ,18.202, ,,N,0.0,36.123,,4024,AMT,1,0,1
AMT11,-30.0866,-42.37,2000-10-08 13:00:00,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1504124.0,AMT11-45,b,CTD,3857.1,-,21.1,506148.0,0.0, , , ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,2348.32, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,0.0, ,,N,,N,,N,,N,,N,,N,0.0, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,0.05, ,,N,,N,36.08, ,,N,,N,,N,,N,,N,36.123, ,36.124, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,0.58, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,18.176, ,18.176, ,,N,0.0,36.123,,4025,AMT,1,0,1
AMT11,-30.0866,-42.37,2000-10-08 13:00:00,50.9,,,0.0,,,,,,0.003,,0.005,,0.011,,,,0.001,,0.002,,,,0.024,,,,,,,,,,,,0.003,,0.0,,0.016,,0.009,,0.3,0.133,0.006,,,,,,0.061,,,,,0.032,,,,0.074,,,0.0,0.0,,,,,,,0.002,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,0.0,,,,0.0,,,,,,,,,,,0.0,,,,,,,,0.034,,,1504124.0,AMT11-45,b,CTD,3857.1,-,51.3,506147.0,0.0, , , ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,324.46, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,0.0, ,,N,,N,,N,,N,,N,,N,0.0, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,0.06, ,,N,,N,,N,,N,,N,,N,,N,,N,36.122, ,36.123, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,0.58, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,18.169, ,18.169, ,,N,0.0,36.122,,4026,AMT,1,0,1
AMT11,-30.0866,-42.37,2000-10-08 13:00:00,75.5,,,0.001,,,,,,0.004,,0.008,,0.026,,,,0.0,,0.003,,,,0.052,,,,,,,,,,,,0.004,,0.0,,0.026,,0.018,,0.33,0.203,0.008,,,,,,0.086,,,,,0.041,,,,0.112,,,0.0,0.0,,,,,,,0.004,,,,,,,,,,,,,,,,,,,,0.003,,0.001,,,,,,,,0.003,,,,0.0,,,,,,,,,,,0.0,,,,,,,,0.038,,,1504124.0,AMT11-45,b,CTD,3857.1,-,76.0,506146.0,0.0, , , ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,91.15, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,0.01, ,,N,,N,,N,,N,,N,,N,0.01, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,0.06, ,,N,,N,,N,,N,,N,,N,,N,,N,36.109, ,36.109, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,0.63, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,18.073, ,18.068, ,,N,0.01,36.109,,4027,AMT,1,0,1
AMT11,-30.0866,-42.37,2000-10-08 13:00:00,83.0,,,0.002,,,,,,0.003,,0.009,,0.053,,,,0.0,,0.003,,,,0.073,,,,,,,,,,,,0.006,,0.001,,0.024,,0.023,,0.33,0.174,0.004,,,,,,0.06,,,,,0.023,,,,0.105,,,0.0,0.0,,,,,,,0.005,,,,,,,,,,,,,,,,,,,,0.0,,0.004,,,,,,,,0.0,,,,0.005,,,,,,,,,,,0.0,,,,,,,,0.011,,,1504124.0,AMT11-45,b,CTD,3857.1,-,83.6,506145.0,0.0, , , ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,62.67, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,0.06, ,,N,,N,,N,,N,,N,,N,0.4, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,0.13, ,,N,,N,,N,,N,,N,,N,,N,,N,36.079, ,36.08, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,0.98, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,17.762, ,17.762, ,,N,0.06,36.079,,4028,AMT,1,0,1
AMT11,-30.0866,-42.37,2000-10-08 13:00:00,95.4,,,0.0,,,,,,0.001,,0.005,,0.037,,,,0.0,,0.003,,,,0.042,,,,,,,,,,,,0.005,,0.0,,0.013,,0.016,,0.17,0.088,0.003,,,,,,0.032,,,,,0.012,,,,0.058,,,0.0,0.0,,,,,,,0.003,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,0.0,,,,0.0,,,,,,,,,,,0.0,,,,,,,,0.004,,,1504124.0,AMT11-45,b,CTD,3857.1,-,96.1,506144.0,0.0, , , ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,35.2, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,0.03, ,,N,,N,,N,,N,,N,,N,0.87, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,0.17, ,,N,,N,,N,,N,,N,,N,,N,,N,36.005, ,36.005, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,1.17, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,17.265, ,17.262, ,,N,0.03,36.005,,4029,AMT,1,0,1
AMT11,-30.0866,-42.37,2000-10-08 13:00:00,120.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1504124.0,AMT11-45,b,CTD,3857.1,-,121.1,506143.0,0.0, , , ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,13.93, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,0.01, ,,N,,N,,N,,N,,N,,N,1.12, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,0.19, ,,N,,N,,N,,N,,N,,N,,N,,N,36.021, ,36.022, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,1.25, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,17.142, ,17.144, ,,N,0.01,36.021,,4030,AMT,1,0,1
AMT11,-30.0866,-42.37,2000-10-08 13:00:00,180.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1504124.0,AMT11-45,b,CTD,3857.1,-,181.9,506142.0,0.0, , , ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,2.19, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,0.02, ,,N,,N,,N,,N,,N,,N,4.87, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,0.35, ,,N,,N,,N,,N,,N,,N,,N,,N,35.788, ,35.788, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,1.9, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,16.022, ,16.022, ,,N,0.02,35.788,,4031,AMT,1,0,1
AMT11,-30.0866,-42.37,2000-10-08 13:00:00,249.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1504124.0,AMT11-45,b,CTD,3857.1,-,251.3,506141.0,0.0, , , ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,0.51, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,0.02, ,,N,,N,,N,,N,,N,,N,6.21, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,0.52, ,,N,,N,35.506, ,,N,,N,,N,,N,,N,35.543, ,35.543, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,2.41, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,14.689, ,14.688, ,,N,0.02,35.543,,4032,AMT,1,0,1
